"UniProtID","functional_class"
"Q8HZQ5","Other"
"Q9NZB2","Other"
"O88662","Other"
"Q9USZ7","Other"
"P16452","Other"
"Q6UW88","Other"
"B5X2B8","Other"
"Q5SM23","Other"
"Q9KPB3","Other"
"Q96RT1","Other"
"Q9ERY9","Other"
"P62651","Other"
"P37214","Other"
"O14944","Other"
"P0C049","Other"
"P0C053","Other"
"Q8VZF6","Other"
"Q8BL66","Other"
"P10126","Other"
"G5EET6","Other"
"P98172","Other"
"P17813","Other"
"O74423","Other"
"P31621","Other"
"Q87041","Other"
"P40030","Other"
"Q9UJM3","Other"
"Q7KWS2","Other"
"Q9D1Z3","Other"
"Q5HZJ5","Other"
"Q8TCP9","Other"
"P18850","Other"
"A7EM16","Other"
"Q59UH7","Other"
"O88881","Other"
"Q09836","Other"
"M9NDE3","Other"
"Q9BZR8","Other"
"Q9EQ32","Other"
"Q757A7","Other"
"Q872W1","Other"
"O42651","Other"
"Q6C0L6","Other"
"Q06410","Other"
"Q06159","Other"
"Q08236","Other"
"A1Z7A6","Other"
"P54074","Other"
"P50273","Other"
"Q9FIG9","Other"
"Q8AWC3","Other"
"Q8N1W1","Other"
"O15085","Other"
"Q8W4C8","Other"
"O94850","Other"
"P28078","Other"
"P28068","Other"
"P11531","Other"
"Q95JF4","Other"
"Q2HJ94","Other"
"Q9D832","Other"
"P60904","Other"
"P20036","Other"
"Q9Z324","Other"
"Q18PE0","Other"
"Q9USW6","Other"
"P01903","Other"
"Q01107","Other"
"Q4VA61","Other"
"Q7TSF1","Other"
"Q02413","Other"
"Q7TMD7","Other"
"O14641","Other"
"Q19542","Other"
"Q92838","Other"
"Q96HU8","Other"
"Q9QYI4","Other"
"Q7ZYZ6","Other"
"Q8BJ42","Other"
"Q9Y2H0","Other"
"Q9NYJ7","Other"
"Q9JI71","Other"
"Q99M87","Other"
"Q7TNF0","Other"
"Q14185","Other"
"Q9H7D0","Other"
"Q9UKG1","Other"
"P42659","Other"
"Q03001","Other"
"Q9Y2J2","Other"
"Q624D2","Other"
"O43921","Other"
"P52797","Other"
"O08543","Other"
"Q9VZZ9","Other"
"Q6NXK7","Other"
"Q5IS48","Other"
"Q92611","Other"
"P79727","Other"
"Q09276","Other"
"Q99252","Other"
"Q9WV92","Other"
"O08542","Other"
"P52800","Other"
"Q8IUX8","Other"
"P42835","Other"
"P43555","Other"
"P01132","Other"
"O01971","Other"
"P39013","Other"
"P58107","Other"
"Q8R0W0","Other"
"Q9JLL0","Other"
"A5PF08","Other"
"Q61301","Other"
"Q9UN19","Other"
"Q95M67","Other"
"Q9WUM4","Other"
"Q54HM6","Other"
"Q01359","Other"
"P60182","Other"
"A2VD01","Other"
"Q9LYU7","Other"
"Q9BUF7","Other"
"P08796","Other"
"Q8JZQ0","Other"
"P0AEA4","Other"
"Q9Z309","Other"
"Q7T326","Other"
"Q8IUN9","Other"
"O04209","Other"
"Q67EQ0","Other"
"Q9ULY5","Other"
"Q5R686","Other"
"Q5JZQ8","Other"
"P05059","Other"
"Q6PJW8","Other"
"P02463","Other"
"Q01955","Other"
"Q3UHC7","Other"
"O13995","Other"
"P83943","Other"
"Q756I2","Other"
"Q29RT9","Other"
"Q867X6","Other"
"P28319","Other"
"Q6AXU5","Other"
"Q2KI41","Other"
"Q673G8","Other"
"Q28685","Other"
"O95196","Other"
"A9TKY8","Other"
"C5YHP6","Other"
"Q9XI72","Other"
"B9IK21","Other"
"B9N5U6","Other"
"A7PHN8","Other"
"Q1PFB8","Other"
"A9SHQ9","Other"
"A7NW78","Other"
"B9I0U9","Other"
"A9RJH1","Other"
"Q67W83","Other"
"B9HMP5","Other"
"A7P756","Other"
"B9HD38","Other"
"B9GFG6","Other"
"B9IFI5","Other"
"B9NBE5","Other"
"Q6ETN2","Other"
"Q8L8U9","Other"
"Q9FI10","Other"
"O15320","Other"
"Q8LCA1","Other"
"Q8N104","Other"
"P11557","Other"
"O89117","Other"
"Q61488","Other"
"P18142","Other"
"Q61476","Other"
"O62697","Other"
"E9Q557","Other"
"F4IYM4","Other"
"O75140","Other"
"Q9VQ57","Other"
"Q8TBM8","Other"
"Q9VPQ2","Other"
"P97836","Other"
"O00548","Other"
"Q9VDW6","Other"
"Q9NNZ3","Other"
"Q14184","Other"
"Q9BZ29","Other"
"P17661","Other"
"P10041","Other"
"Q9ZSY2","Other"
"P38844","Other"
"P51140","Other"
"Q9SMH5","Other"
"A6QQP7","Other"
"Q91ZU6","Other"
"Q99KJ8","Other"
"O95661","Other"
"P31680","Other"
"Q5PYH6","Other"
"P31007","Other"
"Q8K1E3","Other"
"O60610","Other"
"G5ECY0","Other"
"Q15700","Other"
"E9Q9R9","Other"
"Q9IAT6","Other"
"Q8TDJ6","Other"
"P92029","Other"
"Q9QYI5","Other"
"Q8WXX5","Other"
"P13765","Other"
"Q8C147","Other"
"Q5PYH5","Other"
"Q28C55","Other"
"O95886","Other"
"Q0KI50","Other"
"Q96KC8","Other"
"P06340","Other"
"P59764","Other"
"Q556K9","Other"
"Q02487","Other"
"Q9VS29","Other"
"O55111","Other"
"Q9D4J3","Other"
"Q7XA07","Other"
"Q8N8Z6","Other"
"P09549","Other"
"Q6F5E8","Other"
"Q6Z1Y7","Other"
"Q6EP58","Other"
"P14277","Other"
"P27524","Other"
"P21560","Other"
"Q12127","Other"
"P08921","Other"
"P20138","Other"
"Q9BDN3","Other"
"Q9I8D8","Other"
"Q61735","Other"
"P10252","Other"
"P06332","Other"
"O35926","Other"
"P37217","Other"
"P32458","Other"
"P04821","Other"
"Q8VY16","Other"
"P27545","Other"
"Q5LL36","Other"
"Q96326","Other"
"Q9XI46","Other"
"P58019","Other"
"Q28199","Other"
"P32970","Other"
"P06731","Other"
"Q8H8C7","Other"
"P97766","Other"
"Q64HP0","Other"
"P48961","Other"
"P08571","Other"
"Q8N6Q3","Other"
"P15391","Other"
"Q9BDM7","Other"
"P21854","Other"
"Q9XWD6","Other"
"Q9ZQI2","Other"
"B9HI87","Other"
"P14066","Other"
"P29016","Other"
"P15812","Other"
"P19437","Other"
"A6QNY1","Other"
"Q9NPF0","Other"
"Q28270","Other"
"O62680","Other"
"P10966","Other"
"P30409","Other"
"Q91V98","Other"
"P25063","Other"
"Q5ZPR3","Other"
"P01731","Other"
"P25342","Other"
"P32468","Other"
"Q19972","Other"
"P41957","Other"
"Q8H1Z0","Other"
"F4HVX7","Other"
"Q3ZBF8","Other"
"Q9HA82","Other"
"Q6YHK3","Other"
"P01556","Other"
"Q99828","Other"
"Q8BWY9","Other"
"Q94051","Other"
"Q9C9K1","Other"
"P86791","Other"
"P42292","Other"
"Q9XS72","Other"
"Q9BYE9","Other"
"Q9JIK1","Other"
"Q6ZU64","Other"
"P0CG37","Other"
"F4HVY0","Other"
"Q8RWG2","Other"
"Q0V9B1","Other"
"O74756","Other"
"Q9UBR5","Other"
"Q99P82","Other"
"P56749","Other"
"O95500","Other"
"P56856","Other"
"P52757","Other"
"P45865","Other"
"Q9Z0X0","Other"
"Q7LKZ7","Other"
"Q8BHL7","Other"
"Q9NZU7","Other"
"Q86UP0","Other"
"P70407","Other"
"P28491","Other"
"P27825","Other"
"P20160","Other"
"P14087","Other"
"Q55FS3","Other"
"Q06481","Other"
"Q9HDC9","Other"
"Q9SA00","Other"
"Q00083","Other"
"B0BNL6","Other"
"Q8NCT1","Other"
"P18496","Other"
"P46933","Other"
"Q8WW43","Other"
"O45876","Other"
"Q96B67","Other"
"P53983","Other"
"Q99JG3","Other"
"Q66KI8","Other"
"Q5DJV7","Other"
"P10523","Other"
"Q9QWY8","Other"
"Q9Y3Q7","Other"
"Q99965","Other"
"O35227","Other"
"Q8CCJ4","Other"
"P49418","Other"
"Q8N6S4","Other"
"P15514","Other"
"Q9Y7Z2","Other"
"Q6ZSZ5","Other"
"P35611","Other"
"Q6JP77","Other"
"Q92667","Other"
"Q12802","Other"
"P20292","Other"
"Q5A8T7","Other"
"F1QGH6","Other"
"Q9N4M4","Other"
"Q9SYT0","Other"
"Q03157","Other"
"Q8N2F6","Other"
"Q8WWN8","Other"
"P49703","Other"
"P38696","Other"
"Q9JKW0","Other"
"Q9SKU1","Other"
"P17891","Other"
"Q92478","Other"
"Q5Z402","Other"
"Q6Z3A8","Other"
"Q9UMR7","Other"
"Q6EIG7","Other"
"Q9VWA1","Other"
"P56745","Other"
"Q9D7U6","Other"
"Q95KM6","Other"
"Q9Z0G9","Other"
"Q9DAR1","Other"
"P22137","Other"
"A2TJ54","Other"
"P40086","Other"
"Q8NC01","Other"
"Q9USP6","Other"
"F4J5M9","Other"
"Q9R007","Other"
"P56880","Other"
"Q9JKD6","Other"
"Q9YH90","Other"
"P52194","Other"
"P29742","Other"
"Q29482","Other"
"A6JFQ6","Other"
"O81223","Other"
"O35089","Other"
"Q9T070","Other"
"Q8LEM7","Other"
"Q80YA9","Other"
"P17140","Other"
"P08572","Other"
"P53420","Other"
"Q9GZY4","Other"
"P39060","Other"
"Q8T0G4","Other"
"Q9JI15","Other"
"Q8IZV2","Other"
"Q9DAS1","Other"
"P38323","Other"
"Q02388","Other"
"P27658","Other"
"P25067","Other"
"Q8K182","Other"
"Q8CJ53","Other"
"P09496","Other"
"Q9D7D7","Other"
"Q61330","Other"
"O54991","Other"
"P17139","Other"
"Q9R1N9","Other"
"Q8K4G2","Other"
"Q05779","Other"
"Q5R4W6","Other"
"Q91WS0","Other"
"Q07065","Other"
"Q9CPW0","Other"
"Q9SIH4","Other"
"A7PP95","Other"
"Q6Z2U5","Other"
"C6TH93","Other"
"P10708","Other"
"Q07473","Other"
"Q8N350","Other"
"Q4QRL3","Other"
"Q66I12","Other"
"O13547","Other"
"P35329","Other"
"P06729","Other"
"O55237","Other"
"P01732","Other"
"P32457","Other"
"O75128","Other"
"Q7X7S8","Other"
"Q24139","Other"
"Q8MLL3","Other"
"Q07788","Other"
"Q8GWR0","Other"
"Q20779","Other"
"Q7TNN2","Other"
"O74347","Other"
"P36064","Other"
"G2TRU5","Other"
"Q96MF6","Other"
"A1L224","Other"
"O87005","Other"
"O94486","Other"
"Q06100","Other"
"Q17RY0","Other"
"Q7YXU4","Other"
"Q6PBN4","Other"
"Q63768","Other"
"Q9GKE2","Other"
"Q8GFE2","Other"
"Q5RAE1","Other"
"Q5I0I9","Other"
"Q8VHY0","Other"
"A9SU70","Other"
"C5XKI6","Other"
"B9HMP6","Other"
"A7NW79","Other"
"Q84WP5","Other"
"A7PTY8","Other"
"Q9LUL1","Other"
"A9SG36","Other"
"Q9M2U0","Other"
"Q10QH3","Other"
"O23413","Other"
"Q501G6","Other"
"O94985","Other"
"P38428","Other"
"Q91YD1","Other"
"Q99MQ5","Other"
"Q2UY09","Other"
"Q04935","Other"
"Q9UTF6","Other"
"Q61817","Other"
"C5XIF2","Other"
"Q6Z1G3","Other"
"C5WNF5","Other"
"A7P0P3","Other"
"Q84NQ7","Other"
"C5WUP3","Other"
"A7PA04","Other"
"Q6YT98","Other"
"C6SVQ5","Other"
"B9GHX8","Other"
"C5XTX2","Other"
"A9STU1","Other"
"A7Q6G6","Other"
"Q0JEF7","Other"
"Q9LI17","Other"
"Q3EB59","Other"
"C5YRU8","Other"
"Q9FE29","Other"
"Q7SXN4","Other"
"Q8BH52","Other"
"P52106","Other"
"F4IIM1","Other"
"P35220","Other"
"Q03380","Other"
"Q556V1","Other"
"Q08058","Other"
"O74471","Other"
"P23508","Other"
"Q75CC1","Other"
"Q9USM9","Other"
"H2KYS8","Other"
"Q64537","Other"
"Q9FN50","Other"
"Q91XE9","Other"
"Q8SQ19","Other"
"O95727","Other"
"Q5IJ48","Other"
"A7QC16","Other"
"A9SEY7","Other"
"Q8VZQ3","Other"
"A9STS7","Other"
"C6SZ04","Other"
"C6T2J5","Other"
"B9H2V1","Other"
"C6TBD0","Other"
"Q6YW53","Other"
"A9SB31","Other"
"Q8GWD5","Other"
"A9RZ57","Other"
"Q0IN16","Other"
"Q5W6M3","Other"
"B9IM09","Other"
"B9F6Z0","Other"
"Q2QNE3","Other"
"Q9FNE8","Other"
"Q9FFT2","Other"
"Q66HA2","Other"
"Q8TEY5","Other"
"P43497","Other"
"Q8IBZ9","Other"
"P21837","Other"
"Q9V498","Other"
"O60716","Other"
"P68440","Other"
"Q0WLB5","Other"
"Q86T13","Other"
"Q7XKE9","Other"
"Q8BNX1","Other"
"Q8VBX4","Other"
"Q9ET38","Other"
"Q9Z260","Other"
"Q10161","Other"
"Q7FRS8","Other"
"Q22361","Other"
"P12960","Other"
"P12110","Other"
"P36877","Other"
"O76329","Other"
"Q9UKF5","Other"
"G5EEN8","Other"
"P32323","Other"
"Q9NPF8","Other"
"Q9U9K0","Other"
"Q60495","Other"
"Q96IZ2","Other"
"Q8IZP0","Other"
"O75077","Other"
"O88845","Other"
"Q9WTQ5","Other"
"Q6ZQK5","Other"
"P32335","Other"
"Q9BT17","Other"
"Q03151","Other"
"Q9H4K7","Other"
"Q02505","Other"
"Q8JZM8","Other"
"Q63661","Other"
"P23735","Other"
"Q8IDR3","Other"
"F4HXQ7","Other"
"Q99972","Other"
"Q62433","Other"
"Q9XTB5","Other"
"Q9SYX1","Other"
"Q99JW4","Other"
"Q03345","Other"
"P97484","Other"
"Q21443","Other"
"P14733","Other"
"Q9C7F7","Other"
"Q28768","Other"
"O22808","Other"
"O88382","Other"
"Q5TCQ9","Other"
"P20917","Other"
"Q9D956","Other"
"P02686","Other"
"P38107","Other"
"P04221","Other"
"P25189","Other"
"P60202","Other"
"A4FVP6","Other"
"Q0WV96","Other"
"Q86W26","Other"
"P97798","Other"
"Q9LUI2","Other"
"Q9JI33","Other"
"Q8R4V1","Other"
"Q6ZNB6","Other"
"Q86UT5","Other"
"Q8GUM5","Other"
"Q9VC27","Other"
"P13595","Other"
"O35136","Other"
"Q920G2","Other"
"Q9JJ40","Other"
"Q92542","Other"
"Q9H3R2","Other"
"Q685J3","Other"
"O13712","Other"
"Q9UBF9","Other"
"F4IED2","Other"
"Q0WPU1","Other"
"Q569U0","Other"
"Q5SUA5","Other"
"Q02440","Other"
"Q9CAC4","Other"
"Q9M126","Other"
"Q8CCN1","Other"
"Q9W4E2","Other"
"Q9EPN1","Other"
"Q3UHU5","Other"
"Q9P7C2","Other"
"P87119","Other"
"Q9NZM1","Other"
"Q9SCK6","Other"
"Q8VIK5","Other"
"P16284","Other"
"Q9UUF0","Other"
"Q8TFG9","Other"
"G1UBC2","Other"
"Q59UT5","Other"
"A2V7M9","Other"
"Q95T64","Other"
"Q9GN97","Other"
"Q8SXQ7","Other"
"Q9NWQ8","Other"
"P35232","Other"
"Q9Y5J5","Other"
"P43076","Other"
"Q64323","Other"
"Q7TMJ8","Other"
"O23215","Other"
"Q9BUL8","Other"
"G3V7W1","Other"
"Q6DC93","Other"
"Q9UBV8","Other"
"Q95YL4","Other"
"Q9NPB6","Other"
"Q9NAN2","Other"
"Q9NB04","Other"
"Q9NRA1","Other"
"Q86YL7","Other"
"Q91XC9","Other"
"Q3SZD1","Other"
"Q9CA86","Other"
"Q9M5J8","Other"
"Q9BY11","Other"
"Q9EPC1","Other"
"Q9HBI0","Other"
"Q9HW93","Other"
"Q9LJU2","Other"
"Q62011","Other"
"A4FUD4","Other"
"Q99LC9","Other"
"Q59UP6","Other"
"Q29M88","Other"
"Q96MG8","Other"
"Q0E0I1","Other"
"Q3T005","Other"
"O60437","Other"
"Q54S31","Other"
"Q8HXW8","Other"
"A8XST1","Other"
"P98160","Other"
"Q96GW7","Other"
"Q8N6Y1","Other"
"Q9UN66","Other"
"P32854","Other"
"O74941","Other"
"Q9XZI6","Other"
"Q7M6Y3","Other"
"O09101","Other"
"Q5ZIB8","Other"
"P53896","Other"
"Q05793","Other"
"P55068","Other"
"Q6INI0","Other"
"Q2T9M1","Other"
"O70570","Other"
"Q9WV52","Other"
"Q99PJ1","Other"
"Q9UN74","Other"
"Q94F09","Other"
"Q96HC4","Other"
"Q9NZ53","Other"
"O13764","Other"
"O43586","Other"
"Q868Z9","Other"
"Q6IN02","Other"
"Q9Z0S9","Other"
"Q5UJG1","Other"
"Q02GC2","Other"
"Q9HB21","Other"
"Q9R1Q7","Other"
"Q9GNK5","Other"
"Q86SQ0","Other"
"Q8BFY0","Other"
"Q9QYE9","Other"
"O76902","Other"
"Q66T02","Other"
"P40967","Other"
"Q3U6Q4","Other"
"Q3UHE1","Other"
"Q96CS7","Other"
"Q9WV78","Other"
"Q60696","Other"
"Q9HB19","Other"
"Q9HB20","Other"
"G3V7L5","Other"
"Q54LC1","Other"
"Q9ES81","Other"
"P61012","Other"
"Q8IVE3","Other"
"Q8NE79","Other"
"Q8R4S0","Other"
"P54660","Other"
"Q54SJ8","Other"
"Q9ES82","Other"
"Q6ZSY5","Other"
"Q8TCU6","Other"
"O60486","Other"
"Q9LXR8","Other"
"Q8VHQ3","Other"
"Q9ES40","Other"
"S0HPF7","Other"
"Q6IQH6","Other"
"Q9UIW2","Other"
"P40797","Other"
"Q8LCQ4","Other"
"P14585","Other"
"P0C0T0","Other"
"P32334","Other"
"Q9M2Z4","Other"
"Q965W9","Other"
"P19467","Other"
"P15941","Other"
"Q9R0H2","Other"
"Q08750","Other"
"G1FC92","Other"
"Q9HAP2","Other"
"O59740","Other"
"P38860","Other"
"P56563","Other"
"Q6PFM4","Other"
"P9WK55","Other"
"Q9ESE1","Other"
"Q8TF66","Other"
"Q9H756","Other"
"Q9NT99","Other"
"Q68CR7","Other"
"Q5VQP7","Other"
"O75325","Other"
"Q9ESY6","Other"
"D4A6D8","Other"
"Q8BGA3","Other"
"Q8BGX3","Other"
"P33241","Other"
"P41318","Other"
"P80748","Other"
"Q9Z1Q4","Other"
"Q9WUC3","Other"
"Q9Y250","Other"
"Q9VCU5","Other"
"Q9D2Y4","Other"
"Q95RA8","Other"
"Q54PT9","Other"
"F8W4H9","Other"
"Q2HIM5","Other"
"P53159","Other"
"D3Z1Q2","Other"
"Q59MJ1","Other"
"P28737","Other"
"Q5T2T1","Other"
"P87320","Other"
"O75081","Other"
"O74776","Other"
"Q86WG5","Other"
"O74444","Other"
"Q10449","Other"
"Q99102","Other"
"Q14165","Other"
"Q2QL34","Other"
"Q12411","Other"
"Q9JLB0","Other"
"Q8TCY5","Other"
"Q9FVZ9","Other"
"Q9UTB4","Other"
"Q3UUY6","Other"
"O62090","Other"
"O43653","Other"
"Q3U5C7","Other"
"P62192","Other"
"F1MUS9","Other"
"E1BHC3","Other"
"F4JYC8","Other"
"Q54BG3","Other"
"P49107","Other"
"P57096","Other"
"Q9S7H1","Other"
"P23321","Other"
"Q2PFD7","Other"
"P17564","Other"
"Q9QUG3","Other"
"P17810","Other"
"Q54M25","Other"
"O23144","Other"
"Q8LE47","Other"
"E9PUL5","Other"
"O75807","Other"
"Q810F0","Other"
"P27177","Other"
"Q2EY15","Other"
"Q02060","Other"
"Q99M15","Other"
"Q99MR9","Other"
"Q9UUN5","Other"
"O54990","Other"
"P81117","Other"
"Q9XTY6","Other"
"O15243","Other"
"Q6UWM7","Other"
"Q8BJZ3","Other"
"Q9C639","Other"
"P0AB38","Other"
"Q7CJ14","Other"
"Q9D7F2","Other"
"A0JMD2","Other"
"Q0P4S0","Other"
"Q8I4E2","Other"
"Q9LZH5","Other"
"Q64253","Other"
"Q00690","Other"
"P98109","Other"
"Q91YK8","Other"
"Q9QXZ0","Other"
"Q3E936","Other"
"A2VE13","Other"
"Q7TQJ1","Other"
"Q91X49","Other"
"O88653","Other"
"Q9Z1Q3","Other"
"Q8K1T6","Other"
"Q96QZ7","Other"
"Q5BLB7","Other"
"P29966","Other"
"P11072","Other"
"Q96AG4","Other"
"Q81JL4","Other"
"A6NJW4","Other"
"A8WHP9","Other"
"Q9SGI7","Other"
"O23006","Other"
"Q61826","Other"
"P04211","Other"
"Q55DM1","Other"
"Q6NPN4","Other"
"P0DP62","Other"
"P93278","Other"
"Q13477","Other"
"O08873","Other"
"P47025","Other"
"Q63406","Other"
"O60111","Other"
"P07017","Other"
"O02839","Other"
"Q7SZQ4","Other"
"Q9GZY8","Other"
"Q04472","Other"
"Q27394","Other"
"Q10109","Other"
"Q66HV9","Other"
"Q9EQR5","Other"
"Q9H0V9","Other"
"Q8VCF0","Other"
"P03873","Other"
"Q9ZZW7","Other"
"P05704","Other"
"Q6DIB5","Other"
"O13980","Other"
"Q6PCP5","Other"
"Q29980","Other"
"Q8BGV8","Other"
"Q6GMG8","Other"
"Q6P828","Other"
"Q8K0B3","Other"
"Q9HBW1","Other"
"Q8BXQ3","Other"
"Q7Z434","Other"
"Q5RJH2","Other"
"Q8L7L0","Other"
"Q9N5Z2","Other"
"Q616J1","Other"
"Q06389","Other"
"Q9NV92","Other"
"Q14112","Other"
"Q8GT74","Other"
"Q62888","Other"
"P59044","Other"
"A1L3G9","Other"
"P27594","Other"
"Q96H55","Other"
"Q0WNW4","Other"
"B5X570","Other"
"Q9XIN7","Other"
"Q9LXL9","Other"
"A8MQY1","Other"
"Q84K00","Other"
"Q5T1S8","Other"
"Q5ZM14","Other"
"Q8R1F1","Other"
"Q54JT7","Other"
"O16262","Other"
"Q99MH6","Other"
"Q16HE8","Other"
"Q9Y239","Other"
"A7E3N7","Other"
"Q90ZN1","Other"
"Q8CJ26","Other"
"Q92823","Other"
"P43322","Other"
"P20241","Other"
"Q8C4W3","Other"
"Q8CFV4","Other"
"Q63374","Other"
"Q9GZY6","Other"
"Q14980","Other"
"A5PMF7","Other"
"Q8VC33","Other"
"Q39165","Other"
"Q63912","Other"
"Q9XTG1","Other"
"B0F2B4","Other"
"Q53B88","Other"
"Q9QZS7","Other"
"P58400","Other"
"Q9Y4C0","Other"
"Q8C985","Other"
"Q6WKZ7","Other"
"Q8NFA2","Other"
"P97300","Other"
"P32521","Other"
"Q9LU05","Other"
"Q17958","Other"
"P41217","Other"
"Q3SYV3","Other"
"Q9UKS6","Other"
"Q9ESF1","Other"
"Q7RTS5","Other"
"Q9QY17","Other"
"Q5BKD0","Other"
"Q61146","Other"
"P20240","Other"
"Q9HUG6","Other"
"Q96262","Other"
"Q8VHR0","Other"
"Q9Y5G4","Other"
"Q06144","Other"
"Q80SX5","Other"
"Q9U3A0","Other"
"Q10172","Other"
"Q8TEW0","Other"
"Q7ZWK8","Other"
"O55225","Other"
"Q7RTM1","Other"
"Q9SY57","Other"
"P53898","Other"
"Q9JHL0","Other"
"Q503U3","Other"
"P25573","Other"
"O75970","Other"
"O95297","Other"
"P36066","Other"
"Q22227","Other"
"Q8BR76","Other"
"P36044","Other"
"P53697","Other"
"Q5UKY4","Other"
"P56427","Other"
"P0DM64","Other"
"Q8NAN2","Other"
"Q5BLE2","Other"
"P0AEZ3","Other"
"Q9BXW4","Other"
"P02942","Other"
"P07018","Other"
"O88174","Other"
"Q6DN14","Other"
"Q24564","Other"
"Q6GQI8","Other"
"P01704","Other"
"P16109","Other"
"Q8BLC3","Other"
"Q9D7Z7","Other"
"Q86UE4","Other"
"Q9UPN3","Other"
"D3ZHV2","Other"
"Q9VXY2","Other"
"Q2HIW2","Other"
"P0C794","Other"
"P38300","Other"
"P02688","Other"
"Q9P7I3","Other"
"P46662","Other"
"Q62625","Other"
"G5EBL2","Other"
"D3ZEN0","Other"
"P28224","Other"
"P10911","Other"
"A1ZBD6","Other"
"Q9VS24","Other"
"Q5RDI4","Other"
"E1BKA3","Other"
"Q02952","Other"
"Q13023","Other"
"E1C2Q8","Other"
"A4IGN8","Other"
"H2KZB2","Other"
"Q6P1H6","Other"
"P53309","Other"
"Q6INC4","Other"
"Q80ZD7","Other"
"P35612","Other"
"Q9QYB5","Other"
"Q5CZR5","Other"
"Q2Q421","Other"
"P31696","Other"
"O00468","Other"
"A2ALI5","Other"
"E9Q394","Other"
"P50466","Other"
"Q9FVJ3","Other"
"P38242","Other"
"Q96F25","Other"
"Q5A8T4","Other"
"P19620","Other"
"Q96BI3","Other"
"Q8L9G7","Other"
"Q9VQG2","Other"
"Q84P95","Other"
"Q93YX4","Other"
"Q2QP53","Other"
"Q4LDD4","Other"
"F1RDM5","Other"
"Q5JTC6","Other"
"Q02357","Other"
"Q12955","Other"
"P32629","Other"
"P38856","Other"
"Q61315","Other"
"Q9D8B1","Other"
"Q84M47","Other"
"A0A1C3NSL9","Other"
"Q95604","Other"
"Q7YR70","Other"
"Q86W33","Other"
"Q9BX59","Other"
"Q562E7","Other"
"Q6TEN6","Other"
"O59707","Other"
"Q08AM6","Other"
"Q63666","Other"
"P17800","Other"
"O14205","Other"
"Q9UR17","Other"
"P17798","Other"
"Q9KL83","Other"
"Q9W266","Other"
"Q6NVE8","Other"
"P39102","Other"
"P40061","Other"
"Q8R3S2","Other"
"O95857","Other"
"F7BWT7","Other"
"Q9D7W4","Other"
"Q9DCK3","Other"
"Q8R3G9","Other"
"Q62302","Other"
"Q9SJ40","Other"
"P40343","Other"
"Q9FH18","Other"
"P53832","Other"
"P38739","Other"
"P78423","Other"
"Q91X17","Other"
"O70480","Other"
"Q9P0L0","Other"
"Q6EMK4","Other"
"P19826","Other"
"P12003","Other"
"Q7CEG3","Other"
"Q7TSP5","Other"
"P37751","Other"
"Q8IZQ1","Other"
"Q495M9","Other"
"O75445","Other"
"Q58714","Other"
"P9WQ29","Other"
"Q8INZ1","Other"
"Q5B1X5","Other"
"P50552","Other"
"Q96NA8","Other"
"Q22495","Other"
"Q9Z273","Other"
"Q6PKC3","Other"
"Q8R1K1","Other"
"Q9DBG9","Other"
"Q9NUQ3","Other"
"Q9ZVL6","Other"
"Q3E790","Other"
"Q8VCF5","Other"
"Q8QZY6","Other"
"Q54K99","Other"
"Q62768","Other"
"Q62769","Other"
"Q8K0T7","Other"
"Q9Y115","Other"
"P34710","Other"
"P38572","Other"
"B3DFP2","Other"
"Q2KP58","Other"
"Q7KRW1","Other"
"Q9UT07","Other"
"Q90578","Other"
"P69723","Other"
"O46037","Other"
"P82179","Other"
"Q922Y2","Other"
"Q11098","Other"
"Q04228","Other"
"Q9Z1A5","Other"
"E9PZ19","Other"
"Q967D7","Other"
"P73920","Other"
"Q54ER8","Other"
"O54885","Other"
"Q6H3X3","Other"
"O74481","Other"
"Q10017","Other"
"Q10022","Other"
"O32071","Other"
"Q28983","Other"
"Q3TXX3","Other"
"P56788","Other"
"Q9Y7P2","Other"
"P25349","Other"
"P77804","Other"
"P87139","Other"
"P76578","Other"
"Q9UT20","Other"
"O94573","Other"
"G2TRT0","Other"
"Q9P6P8","Other"
"Q9UTD3","Other"
"Q6P6G5","Other"
"Q8BR70","Other"
"Q9USK3","Other"
"Q9US10","Other"
"P34352","Other"
"Q9P7Q0","Other"
"Q03648","Other"
"P53723","Other"
"Q9P7E1","Other"
"P0C5R9","Other"
"Q17405","Other"
"Q58186","Other"
"O74551","Other"
"P87293","Other"
"Q9P6J5","Other"
"Q05777","Other"
"Q09680","Other"
"Q09910","Other"
"O94490","Other"
"P48236","Other"
"O43062","Other"
"Q9C0Z1","Other"
"Q9HDX1","Other"
"Q9P7C1","Other"
"Q54ME0","Other"
"Q09729","Other"
"Q10211","Other"
"O31431","Other"
"Q10250","Other"
"Q8NIQ1","Other"
"O14267","Other"
"O94673","Other"
"P87178","Other"
"Q9Y7N9","Other"
"P76185","Other"
"P87055","Other"
"Q9US39","Other"
"Q96WV6","Other"
"O74371","Other"
"P55734","Other"
"O94654","Other"
"O13619","Other"
"P53093","Other"
"Q54TS4","Other"
"O94689","Other"
"O59744","Other"
"O74380","Other"
"Q9P7M0","Other"
"Q09371","Other"
"A7LXT4","Other"
"Q54S52","Other"
"Q9HYT3","Other"
"Q54N94","Other"
"Q86AF0","Other"
"Q9Y7T9","Other"
"Q10408","Other"
"O13989","Other"
"O13789","Other"
"P53217","Other"
"P53108","Other"
"O74507","Other"
